Point number,Sample Number,Site ID,Target,Grid,UTM_East,UTM_North,Elevation (m),Sample Type,Standard Type,Date_Sampled,Sampler,Moisture,Angularity,Depth_cm,Horizon,Color,Site Vegetation,Texture,Description,Ag ppm AuME-ST43,Al % AuME-ST43,As ppm AuME-ST43,Au ppm AuME-ST43,Au ppm AuME-ST43 status,Au ppm AuME-ST43 certificate,Au ppm AuME-ST43 certificate completed,Au ppm AuME-ST43 laboratory,Au ppm AuME-ST43 sample analysis workflow,B ppm AuME-ST43,Ba ppm AuME-ST43,Be ppm AuME-ST43,Bi ppm AuME-ST43,Ca % AuME-ST43,Cd ppm AuME-ST43,Ce ppm AuME-ST43,Co ppm AuME-ST43,Cr ppm AuME-ST43,Cs ppm AuME-ST43,Cu ppm AuME-ST43,Cu ppm AuME-ST43 status,Cu ppm AuME-ST43 certificate,Cu ppm AuME-ST43 certificate completed,Cu ppm AuME-ST43 laboratory,Cu ppm AuME-ST43 sample analysis workflow,Fe % AuME-ST43,Ga ppm AuME-ST43,Ge ppm AuME-ST43,Hf ppm AuME-ST43,Hg ppm AuME-ST43,In ppm AuME-ST43,K % AuME-ST43,La ppm AuME-ST43,Li ppm AuME-ST43,Mg % AuME-ST43,Mn ppm AuME-ST43,Mo ppm AuME-ST43,Na % AuME-ST43,Nb ppm AuME-ST43,Ni ppm AuME-ST43,P % AuME-ST43,Pb ppm AuME-ST43,Pd ppm AuME-ST43,Pt ppm AuME-ST43,Rb ppm AuME-ST43,Re ppm AuME-ST43,Recvd Wt. kg WEI-21,S % AuME-ST43,Sb ppm AuME-ST43,Sc ppm AuME-ST43,Se ppm AuME-ST43,Sn ppm AuME-ST43,Sr ppm AuME-ST43,Ta ppm AuME-ST43,Te ppm AuME-ST43,Th ppm AuME-ST43,Ti % AuME-ST43,Tl ppm AuME-ST43,U ppm AuME-ST43,V ppm AuME-ST43,W ppm AuME-ST43,WT. SAMPLE g AuME-IC43i,WT. SAMPLE g AuME-MS43i,Y ppm AuME-ST43,Zn ppm AuME-ST43,Zr ppm AuME-ST43,parent sample number
KDK_Soils_2023,259458,ECL132,Eclipse,NAD83_U10,685648,5511198,,REG,,07/29/2023,KN,Damp,Sub-angular,15,B Horizon,brown,Forest,Sandy Silt,Near deactivated road,0.076,1.42,3.25,0.0024,Imported,VA23230559,09/16/2023,ALS,ALS,1,84.6,0.252,0.0511,0.38,0.068,9.14,12.3,36.3,1.46,81.3,Imported,VA23230559,09/16/2023,ALS,ALS,2.63,4.04,0.032,0.065,0.039,0.008,0.1,3.47,8.9,0.67,363,0.38,0.014,0.449,13.35,0.122,4.47,0.002,0.001,9.9,0.0001,0.5,0.009,0.207,2.5,0.094,0.2,24.6,0.0025,0.026,0.744,0.0878,0.0617,0.241,74.2,0.094,25,25,3.08,47,2.7,
KDK_Soils_2023,259459,ECL131,Eclipse,NAD83_U10,685603,5511197,,REG,,07/29/2023,KN,Damp,Sub-rounded,20,B Horizon,brown,Forest,Silty Sand,"Poor sample, some organics",0.118,1.65,2.12,0.0014,Imported,VA23230559,09/16/2023,ALS,ALS,1,201,0.209,0.0479,0.67,0.103,6.84,14.8,91.8,2.09,77,Imported,VA23230559,09/16/2023,ALS,ALS,2.36,4.37,0.026,0.029,0.05,0.01,0.14,2.32,16,1.15,653,0.275,0.022,0.53,31.5,0.1065,4.54,0.003,0.002,10.8,0.0001,0.34,0.022,0.127,1.86,0.109,0.22,33,0.0025,0.015,0.313,0.0884,0.0643,0.205,56.3,0.07,24.927,24.927,2.52,68.3,1.38,
KDK_Soils_2023,259460,,,,,,,Control,Coarse Blank - Sand,,,,,,,,,,,0.116,1.41,4.44,0.003,,VA23230559,09/16/2023,ALS,ALS,2,137,0.399,0.0778,3,0.168,19.85,9.34,27.4,0.785,51.8,,VA23230559,09/16/2023,ALS,ALS,2.63,4.17,0.06,0.064,0.051,0.017,0.13,9.16,8.8,0.75,517,0.509,0.024,0.581,19,0.097,4.64,0.002,0.0005,5.3,0.0001,0.6,0.02,0.345,5.34,0.254,0.4,121.5,0.0025,0.023,1.64,0.0725,0.0736,0.481,70.9,0.078,25.024,25.024,9.1,49,3.01,
KDK_Soils_2023,259461,ECL130,Eclipse,NAD83_U10,685551,5511204,,REG,,08/03/2023,KN,Dry,Sub-rounded,20,B Horizon,lt brown,Forest,Sandy Silt,,0.152,1.55,2.62,0.0015,Imported,VA23230559,09/16/2023,ALS,ALS,1,70.7,0.226,0.0645,0.3,0.062,4.82,12.35,51.3,1.995,42.5,Imported,VA23230559,09/16/2023,ALS,ALS,2.44,4.98,0.024,0.087,0.036,0.01,0.05,2.1,11.7,0.63,308,0.318,0.018,0.543,17.35,0.1065,4.62,0.001,0.001,7.13,0.0001,0.54,0.008,0.157,2.09,0.089,0.27,18.3,0.0025,0.02,0.587,0.0933,0.0365,0.204,66.3,0.087,24.962,24.962,1.89,47.7,3.6,
KDK_Soils_2023,259462,ECL129,Eclipse,NAD83_U10,685500,5511203,,REG,,07/29/2023,KN,Dry,Sub-rounded,10,B Horizon,beige,Forest,Sandy Silt,,0.075,1.42,2.54,0.0079,Imported,VA23230559,09/16/2023,ALS,ALS,1,72.1,0.24,0.0483,0.31,0.058,7.86,8.77,30.8,1.295,58.7,Imported,VA23230559,09/16/2023,ALS,ALS,2.6,4.12,0.028,0.088,0.025,0.008,0.06,2.78,9.4,0.64,306,0.283,0.014,0.415,11.85,0.1025,3.56,0.002,0.001,6.3,0.0001,0.64,0.006,0.182,2.36,0.074,0.22,20.2,0.0025,0.024,0.694,0.0855,0.0343,0.213,76.9,0.079,25.046,25.046,2.5,38.3,3.37,
KDK_Soils_2023,259463,ECL138,Eclipse,NAD83_U10,685447,5511204,,REG,,07/29/2023,KN,Dry,Sub-angular,20,B Horizon,lt brown,Forest,Silty Sand,,0.09,1.47,1.05,0.0015,Imported,VA23230559,09/16/2023,ALS,ALS,1,102,0.212,0.0657,0.33,0.048,6.03,6.25,13.2,1.325,42.6,Imported,VA23230559,09/16/2023,ALS,ALS,1.83,4.79,0.019,0.043,0.02,0.01,0.04,2.72,11.8,0.46,363,0.208,0.021,0.492,8.27,0.0253,4.07,0.001,0.0005,7.86,0.0001,0.4,0.006,0.111,2.08,0.055,0.31,25,0.0025,0.014,0.531,0.0934,0.0541,0.226,56.4,0.046,24.953,24.953,2.72,37.2,1.88,
KDK_Soils_2023,259464,ECL127,Eclipse,NAD83_U10,685403,5511201,,REG,,07/29/2023,KN,Damp,Sub-angular,20,B Horizon,lt brown,Forest,Silty Sand,,0.114,1.42,1.38,0.0029,Imported,VA23230559,09/16/2023,ALS,ALS,1,66.5,0.191,0.0518,0.34,0.044,4.24,8.19,15.4,1.08,40.4,Imported,VA23230559,09/16/2023,ALS,ALS,2.34,4.68,0.023,0.061,0.015,0.01,0.06,2.1,13,0.62,237,0.273,0.014,0.449,7.79,0.0731,3.27,0.002,0.001,7.44,0.0001,0.46,0.006,0.125,1.805,0.053,0.26,23.5,0.0025,0.014,0.511,0.0984,0.0274,0.1785,63.3,0.051,25.025,25.025,1.865,41.2,2.18,
KDK_Soils_2023,259465,ECL125,Eclipse,NAD83_U10,685350,5511198,,REG,,07/29/2023,KN,Damp,Sub-angular,15,B Horizon,lt brown,Forest,Silty Sand,,0.113,1.67,1.21,0.0041,Imported,VA23230559,09/16/2023,ALS,ALS,1,97,0.236,0.0549,0.44,0.054,4.22,9.45,16.4,1.195,52.5,Imported,VA23230559,09/16/2023,ALS,ALS,2.44,5.6,0.025,0.047,0.015,0.011,0.06,2.09,18.3,0.82,356,0.221,0.02,0.412,9.44,0.0431,3.6,0.001,0.0005,9.07,0.0001,0.46,0.007,0.111,2.12,0.072,0.3,27.4,0.0025,0.016,0.465,0.1105,0.0343,0.209,68.4,0.043,24.993,24.993,2.2,49.7,1.84,
KDK_Soils_2023,259466,ECL125,Eclipse,NAD83_U10,685296,5511200,,REG,,07/29/2023,KN,Damp,Sub-rounded,10,B Horizon,brown,Forest,Silty Sand,,0.368,2.54,2.57,0.0033,Imported,VA23230559,09/16/2023,ALS,ALS,1,186,0.487,0.0924,0.52,0.117,13.05,9.49,23.7,1.64,136,Imported,VA23230559,09/16/2023,ALS,ALS,2.76,7.81,0.036,0.05,0.045,0.017,0.08,9.1,19,0.67,434,0.391,0.021,0.819,13.65,0.0604,5.35,0.003,0.001,11.15,0.0001,0.34,0.015,0.143,4.61,0.329,0.43,33,0.0025,0.032,0.673,0.0914,0.0782,0.658,78.8,0.071,24.987,24.987,9.42,48.6,2.26,
KDK_Soils_2023,259467,ECL124,Eclipse,NAD83_U10,685247,5511196,,REG,,07/29/2023,KN,Dry,Sub-angular,20,B Horizon,beige,Forest,Silt,,0.145,1.61,2.4,0.011,Imported,VA23230559,09/16/2023,ALS,ALS,1,43.7,0.26,0.0654,0.2,0.053,6.16,7.61,16.45,1.045,38,Imported,VA23230559,09/16/2023,ALS,ALS,2.55,5.02,0.022,0.146,0.03,0.011,0.06,2.41,9.4,0.49,236,0.372,0.015,0.568,8.58,0.1035,3.65,0.002,0.001,6.21,0.0001,0.58,0.007,0.159,2.33,0.071,0.33,16.85,0.0025,0.027,0.804,0.0884,0.0315,0.26,72.9,0.075,25.059,25.059,2.26,37.7,5.92,
KDK_Soils_2023,259468,ECL123,Eclipse,NAD83_U10,685200,5511201,,REG,,07/29/2023,KN,Damp,Sub-rounded,20,B Horizon,brown,Forest,Silty Sand,,0.211,1.47,2.31,0.0026,Imported,VA23230559,09/16/2023,ALS,ALS,1,54.6,0.249,0.0575,0.5,0.113,9.34,11.4,12.55,1.59,58.9,Imported,VA23230559,09/16/2023,ALS,ALS,2.37,6.54,0.045,0.027,0.049,0.012,0.06,3.91,12.9,0.82,470,0.448,0.012,0.622,7.14,0.0928,4.13,0.002,0.001,7.81,0.0002,0.3,0.015,0.126,1.865,0.207,0.34,48.8,0.0025,0.017,0.349,0.0939,0.0463,0.287,72.8,0.055,25.262,25.262,4.65,73.1,1.12,
KDK_Soils_2023,259469,Ecl1039,Eclipse,NAD83_U10,685056,5510700,,REG,,07/29/2023,EG,Dry,Sub-rounded,10,B Horizon,lt brown,Clear Cut,Silty Sand,,0.181,1.66,2.89,0.0019,Imported,VA23230559,09/16/2023,ALS,ALS,1,45.1,0.269,0.0676,0.27,0.065,6.78,11.7,19.25,1.59,73.3,Imported,VA23230559,09/16/2023,ALS,ALS,2.76,6.94,0.038,0.201,0.025,0.013,0.04,2.69,12,0.64,282,0.455,0.013,0.479,10.1,0.1185,8.91,0.002,0.001,7.19,0.0001,0.52,0.003,0.171,2.78,0.061,0.33,24.1,0.0025,0.026,0.745,0.1035,0.0346,0.247,82.9,0.081,25.233,25.233,2.67,53.9,7.68,
KDK_Soils_2023,259470,Ecl1039,,,,,,DUP,,07/29/2023,,,,,,,,,,0.177,1.62,2.83,0.0035,Imported,VA23230559,09/16/2023,ALS,ALS,1,46.1,0.264,0.0707,0.25,0.066,6.63,11.5,18.65,1.525,72.4,Imported,VA23230559,09/16/2023,ALS,ALS,2.63,6.52,0.036,0.202,0.023,0.012,0.04,2.62,11.7,0.62,283,0.463,0.011,0.545,10.05,0.118,14.95,0.002,0.001,7.03,0.0001,0.54,0.003,0.167,2.6,0.07,0.34,22.7,0.0025,0.026,0.736,0.096,0.0343,0.245,78.9,0.099,25.278,25.278,2.6,52.9,7.69,259469
KDK_Soils_2023,259471,Ecl1040,Eclipse,NAD83_U10,685095,5510700,,REG,,07/29/2023,EG,Damp,Sub-rounded,15,B Horizon,beige,Forest,Silty Sand,,0.171,1.5,2.89,0.0027,Imported,VA23230559,09/16/2023,ALS,ALS,2,71.4,0.279,0.0593,0.35,0.103,10.2,11.2,23.1,1.395,63.7,Imported,VA23230559,09/16/2023,ALS,ALS,2.66,5.68,0.043,0.14,0.019,0.017,0.06,3.84,10,0.55,380,0.514,0.014,0.482,11.15,0.142,3.94,0.001,0.001,7.24,0.0001,0.54,0.004,0.205,3.41,0.061,0.3,28.3,0.0025,0.025,0.885,0.0875,0.0414,0.288,84.7,0.085,25.04,25.04,3.59,67.8,5.83,
KDK_Soils_2023,259472,Ecl1042,Eclipse,NAD83_U10,685200,5510698,,REG,,07/29/2023,EG,Moist,Sub-rounded,10,B Horizon,brown,Clear Cut,Silt,Recent cut block. Highly disturbed area ,0.32,2.63,2.69,0.0018,Imported,VA23230559,09/16/2023,ALS,ALS,1,213,0.464,0.1005,0.71,0.132,14.4,11.3,30.7,3.2,175,Imported,VA23230559,09/16/2023,ALS,ALS,2.8,8.48,0.049,0.082,0.033,0.021,0.09,6.86,26,0.76,468,0.474,0.029,0.737,17.95,0.0432,5.28,0.003,0.001,16,0.0004,0.36,0.013,0.175,5.51,0.289,0.47,42.1,0.0025,0.023,0.757,0.1,0.0975,0.586,79.6,0.044,25.245,25.245,8.23,56.4,3.57,
KDK_Soils_2023,259473,Ecl1043,Eclipse,NAD83_U10,685248,5510699,,REG,,07/29/2023,EG,Damp,Sub-rounded,15,B Horizon,brown,Clear Cut,Silt,Recent clear cut. Highly disturbed. Organic mixed in ,0.113,1.73,3.27,0.0068,Imported,VA23230559,09/16/2023,ALS,ALS,2,121,0.313,0.0581,0.64,0.093,13.75,12.85,29.7,1.7,77.2,Imported,VA23230559,09/16/2023,ALS,ALS,2.92,6,0.047,0.049,0.036,0.015,0.14,5.79,13.4,0.85,454,0.388,0.019,0.598,14.35,0.0872,4.23,0.002,0.001,11.65,0.0002,0.44,0.011,0.22,4.2,0.148,0.28,41.1,0.0025,0.03,0.71,0.104,0.0633,0.375,90.5,0.073,25.429,25.429,6,55.9,2.61,
KDK_Soils_2023,259474,Ecl044,Eclipse,NAD83_U10,685349,5510798,,REG,,07/29/2023,EG,Moist,Sub-rounded,25,B Horizon,dk brown,Clear Cut,Sandy Silt,Recent cut block ,0.174,1.75,2.7,0.0025,Imported,VA23230559,09/16/2023,ALS,ALS,1,116,0.303,0.0668,0.64,0.139,10.3,11.35,49.3,2.3,94.2,Imported,VA23230559,09/16/2023,ALS,ALS,2.7,6.27,0.04,0.048,0.048,0.014,0.05,4.19,13.6,0.75,262,0.535,0.03,0.858,17.65,0.0502,4,0.004,0.001,6.88,0.0001,0.32,0.023,0.199,3.12,0.346,0.32,42.4,0.0025,0.027,0.31,0.0954,0.0605,0.387,80.4,0.077,25.318,25.318,5.23,46.1,2.42,
KDK_Soils_2023,259475,Ecl043,Eclipse,NAD83_U10,685298,5510803,,REG,,07/29/2023,EG,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Pebbly Sand,,0.078,1.52,3.44,0.0051,Imported,VA23230559,09/16/2023,ALS,ALS,2,77.4,0.287,0.0546,0.43,0.064,11,10.9,31.3,1.245,57.3,Imported,VA23230559,09/16/2023,ALS,ALS,3.08,5.18,0.05,0.087,0.027,0.015,0.1,4.33,8.8,0.72,341,0.335,0.014,0.355,13.45,0.1025,3.32,0.003,0.001,8.35,0.0001,0.54,0.005,0.252,4.2,0.086,0.25,31.8,0.0025,0.045,0.734,0.1005,0.0396,0.288,96.4,0.073,25.111,25.111,4.29,41.4,4.19,
KDK_Soils_2023,259476,Ecl042,Eclipse,NAD83_U10,685251,5510802,,REG,,07/29/2023,EG,Damp,Sub-rounded,10,B Horizon,lt brown,Clear Cut,Sandy Silt,Recent clear cut disturbed area ,0.248,2.22,2.53,0.0018,Imported,VA23230559,09/16/2023,ALS,ALS,1,75.2,0.372,0.0825,0.47,0.092,8.06,15.5,26.6,2.63,106,Imported,VA23230559,09/16/2023,ALS,ALS,3.05,7.67,0.046,0.243,0.028,0.015,0.08,3.19,18.4,1.07,461,0.33,0.02,0.514,11.9,0.1235,4,0.002,0.001,9.81,0.0001,0.44,0.006,0.109,2.89,0.07,0.38,25.8,0.0025,0.026,0.857,0.1325,0.0506,0.296,87.6,0.085,25.165,25.165,3.44,79.8,9.92,
KDK_Soils_2023,259477,Ecl041,Eclipse,NAD83_U10,685198,5510800,,REG,,07/29/2023,EG,Damp,Sub-rounded,20,B Horizon,lt brown,Clear Cut,Sandy Silt,,0.316,1.68,2.54,0.0024,Imported,VA23230559,09/16/2023,ALS,ALS,2,109,0.237,0.0678,0.35,0.141,8.85,9.72,23.4,1.67,90.4,Imported,VA23230559,09/16/2023,ALS,ALS,2.64,6.14,0.037,0.058,0.03,0.018,0.05,3.53,20,0.66,263,0.265,0.017,0.664,11.75,0.0728,3.85,0.002,0.001,6.87,0.0001,0.34,0.009,0.191,3.37,0.126,0.32,28.1,0.0025,0.022,0.596,0.0979,0.0446,0.281,78.6,0.063,25.046,25.046,3.85,68,2.71,
KDK_Soils_2023,259478,Ecl040,Eclipse,NAD83_U10,685152,5510802,,REG,,07/29/2023,EG,Moist,Sub-rounded,20,B Horizon,dk brown,Forest,Sandy Silt,,0.414,2.14,4.32,0.0023,Imported,VA23230559,09/16/2023,ALS,ALS,1,191,0.382,0.0794,0.9,0.217,10.2,12.85,32.9,4.48,113.5,Imported,VA23230559,09/16/2023,ALS,ALS,4.95,6.13,0.063,0.071,0.096,0.016,0.05,6.5,22.8,0.71,2430,2.33,0.025,0.574,14.2,0.0747,3.91,0.009,0.001,6.41,0.0018,0.26,0.049,0.237,4.65,1.165,0.36,51,0.0025,0.035,0.358,0.0659,0.1145,0.897,87,0.039,25.054,25.054,12.5,63.1,3.14,
KDK_Soils_2023,259479,Ecl039,Eclipse,NAD83_U10,685105,5510803,,REG,,07/29/2023,EG,Damp,Sub-angular,15,B Horizon,lt brown,Clear Cut,Sandy Silt,Side of road ,0.212,1.9,3.3,0.003,Imported,VA23230559,09/16/2023,ALS,ALS,1,68.5,0.356,0.0678,0.4,0.122,9.63,13.15,16.7,2.47,77.4,Imported,VA23230559,09/16/2023,ALS,ALS,2.89,6.6,0.045,0.12,0.03,0.013,0.1,3.52,13.4,0.78,548,0.482,0.013,0.506,9.61,0.1155,5.23,0.002,0.001,10.25,0.0001,0.54,0.006,0.213,2.95,0.087,0.33,25.7,0.0025,0.027,0.801,0.1055,0.0685,0.286,80.6,0.073,25.104,25.104,3.86,79.7,5.32,
KDK_Soils_2023,259480,,,,,,,Control,Coarse Blank - Sand,,,,,,,,,,,0.119,1.44,4.51,0.0034,,VA23230559,09/16/2023,ALS,ALS,5,137,0.409,0.0774,3.19,0.179,21.4,10.4,28.4,0.827,50.5,,VA23230559,09/16/2023,ALS,ALS,2.72,4.88,0.078,0.067,0.049,0.02,0.14,9.86,8.6,0.77,516,0.566,0.027,0.589,20.2,0.0964,5.05,0.004,0.0005,5.89,0.0002,0.56,0.019,0.376,5.91,0.252,0.39,124,0.0025,0.025,1.675,0.0783,0.0732,0.523,74.4,0.073,25.311,25.311,10.1,54.4,3.6,
KDK_Soils_2023,259481,Ecl038,Eclipse,NAD83_U10,685046,5510799,,REG,,08/03/2023,EG,Damp,Sub-rounded,10,B Horizon,brown,Clear Cut,Sandy Silt,Poor sampleo mixed in,0.269,1.75,2.48,0.0197,Imported,VA23230559,09/16/2023,ALS,ALS,1,78.3,0.265,0.0782,0.4,0.086,7.49,10.45,14.9,1.73,77.6,Imported,VA23230559,09/16/2023,ALS,ALS,2.44,6.55,0.037,0.129,0.037,0.011,0.07,3.08,16.8,0.64,297,0.418,0.015,0.801,8.9,0.1035,4.1,0.001,0.001,8.35,0.0001,0.36,0.01,0.19,2.79,0.168,0.31,27.7,0.0025,0.025,0.658,0.1055,0.0525,0.268,67.6,0.08,25.134,25.134,3.96,52,5.16,
KDK_Soils_2023,259482,Ecl1013,Eclipse,NAD83_U10,685603,5510501,,REG,,07/29/2023,CV,Damp,Sub-rounded,20,B Horizon,brown,Clear Cut,Sandy Silt,Disturbed area recently cut block ,0.334,2.21,2.93,0.0079,Imported,VA23230559,09/16/2023,ALS,ALS,1,134,0.367,0.0865,0.3,0.196,12.1,12.8,54.1,2.03,70.4,Imported,VA23230559,09/16/2023,ALS,ALS,2.67,7.22,0.039,0.103,0.042,0.018,0.08,3.92,17.5,0.67,587,0.817,0.023,0.553,24,0.128,6.21,0.002,0.001,8.14,0.0001,0.52,0.007,0.14,3.53,0.099,0.4,19.5,0.0025,0.02,1.02,0.0992,0.0696,0.36,64.6,0.085,25.207,25.207,4.05,157.5,5.46,
KDK_Soils_2023,259483,Ecl1014,Eclipse,NAD83_U10,685648,5510503,,REG,,08/02/2023,CV,Moist,Sub-angular,25,B Horizon,Light Brown-Grey,Clear Cut,Sandy Silt,Disturbed area organicsmixed in cur cut block ,0.149,1.72,1.52,0.0008,Imported,VA23230559,09/16/2023,ALS,ALS,1,124.5,0.272,0.0718,0.46,0.105,8.51,10.6,48.9,1.9,45.9,Imported,VA23230559,09/16/2023,ALS,ALS,2.42,5.9,0.034,0.096,0.023,0.015,0.06,3.62,21.2,0.68,282,0.449,0.025,0.597,19.75,0.0357,7.4,0.001,0.001,8.15,0.0001,0.4,0.006,0.123,2.68,0.063,0.31,25.5,0.0025,0.013,0.642,0.1025,0.0449,0.298,59.8,0.055,25.348,25.348,3.22,88.1,3.64,
KDK_Soils_2023,259484,Ecl1015,Eclipse,NAD83_U10,685702,5510500,,REG,,08/02/2023,CV,Moist,Angular,15,B Horizon,brown,Forest,Sandy Silt,,0.404,2.03,2.74,0.0013,Imported,VA23230559,09/16/2023,ALS,ALS,1,187,0.337,0.104,0.58,0.207,10.9,14,62.4,2.06,113,Imported,VA23230559,09/16/2023,ALS,ALS,2.6,6.65,0.046,0.069,0.043,0.017,0.07,5.45,34.2,0.84,331,0.378,0.027,0.645,31.1,0.0395,5.58,0.003,0.001,7.44,0.0001,0.44,0.009,0.133,3.39,0.243,0.36,27.3,0.0025,0.012,0.612,0.1045,0.0682,0.735,61.3,0.22,25.239,25.239,6.47,76.7,3.11,
KDK_Soils_2023,259485,Ecl1016,Eclipse,NAD83_U10,685754,5510501,,REG,,08/02/2023,CV,Dry,Sub-angular,25,B Horizon,beige,Forest,Sandy Silt,,0.152,2.06,2.3,0.0034,Imported,VA23230559,09/16/2023,ALS,ALS,1,68.3,0.357,0.1005,0.25,0.08,10.45,13.6,56,3.91,47.6,Imported,VA23230559,09/16/2023,ALS,ALS,2.66,7.08,0.038,0.173,0.039,0.02,0.06,3.55,13.2,0.65,289,0.694,0.021,0.602,22.9,0.115,6.35,0.002,0.001,8.73,0.0001,0.52,0.005,0.16,3.14,0.063,0.4,16.7,0.0025,0.019,1.025,0.101,0.0502,0.349,66.9,0.163,25.068,25.068,3.23,113,8.67,
KDK_Soils_2023,259486,Ecl1017,Eclipse,NAD83_U10,685800,5510498,,REG,,08/02/2023,CV,Dry,Sub-angular,20,B Horizon,beige,Forest,Silt,,0.057,1.86,1.78,0.001,Imported,VA23230559,09/16/2023,ALS,ALS,1,62.8,0.315,0.0814,0.25,0.096,6.62,11.15,46.1,2.59,31.7,Imported,VA23230559,09/16/2023,ALS,ALS,2.45,6.94,0.03,0.191,0.027,0.014,0.04,2.45,11.6,0.6,244,0.812,0.021,0.451,19.95,0.0599,5.27,0.001,0.001,7,0.0001,0.54,0.002,0.142,2.59,0.043,0.38,17.7,0.0025,0.018,0.835,0.105,0.043,0.253,66,0.117,25.218,25.218,2.28,78.6,9.26,
KDK_Soils_2023,259487,Ecl1018,Eclipse,NAD83_U10,685849,5510503,,REG,,08/02/2023,CV,Dry,Sub-rounded,15,B Horizon,lt brown,Forest,Sandy Silt,,0.169,2.11,1.78,0.0008,Imported,VA23230559,09/16/2023,ALS,ALS,1,88.1,0.34,0.1,0.6,0.239,12.1,12.25,44.8,4.32,58.8,Imported,VA23230559,09/16/2023,ALS,ALS,2.49,6.92,0.046,0.181,0.028,0.018,0.06,4.23,30.2,0.7,587,1.125,0.024,0.869,22.1,0.0365,6.08,0.001,0.001,9.18,0.0001,0.36,0.006,0.16,3.07,0.091,0.41,29.4,0.0025,0.014,0.805,0.115,0.058,0.567,62.9,0.059,25.349,25.349,4.41,91.9,7.23,
KDK_Soils_2023,259488,Ecl1019,Eclipse,NAD83_U10,685903,5510502,,REG,,08/02/2023,CV,Dry,Sub-angular,15,B Horizon,lt brown,Forest,Silt,,0.124,1.5,1.38,0.0028,Imported,VA23230559,09/16/2023,ALS,ALS,1,61.3,0.237,0.0814,0.23,0.09,5.17,10.8,41.4,4.02,31.3,Imported,VA23230559,09/16/2023,ALS,ALS,2.14,5.95,0.032,0.188,0.025,0.01,0.05,1.995,11.4,0.54,270,0.63,0.018,0.565,19.45,0.0666,4.35,0.001,0.001,6.72,0.0001,0.58,0.003,0.138,1.78,0.031,0.34,18.3,0.0025,0.013,0.614,0.0956,0.0376,0.1765,56,0.082,25.17,25.17,1.695,86.9,7.1,
KDK_Soils_2023,259489,Ecl1020,Eclipse,NAD83_U10,685950,5510498,,REG,,08/02/2023,CV,Dry,Sub-angular,20,B Horizon,lt brown,Forest,Silt,,0.121,2.14,2.37,0.0014,Imported,VA23230559,09/16/2023,ALS,ALS,1,82.6,0.355,0.0792,0.27,0.16,9.54,14.35,56.5,2.43,58.2,Imported,VA23230559,09/16/2023,ALS,ALS,2.58,6.78,0.035,0.127,0.031,0.015,0.06,2.93,13.6,0.82,727,0.735,0.02,0.61,26.5,0.1295,5.39,0.001,0.001,7.41,0.0001,0.52,0.008,0.139,2.65,0.065,0.37,18.05,0.0025,0.017,0.841,0.106,0.0566,0.294,61.7,0.087,25.22,25.22,2.46,140.5,6.03,
KDK_Soils_2023,259490,Ecl1020,,,,,,DUP,,08/02/2023,,,,,,,,,,0.116,2.09,2.32,0.0018,Imported,VA23230559,09/16/2023,ALS,ALS,1,80.7,0.35,0.0802,0.27,0.158,9.14,13.85,54.7,2.4,57.8,Imported,VA23230559,09/16/2023,ALS,ALS,2.53,6.58,0.034,0.126,0.028,0.017,0.06,2.87,13.3,0.8,720,0.715,0.02,0.614,26.1,0.1285,5.28,0.001,0.001,7.14,0.0001,0.48,0.008,0.13,2.58,0.062,0.38,17.45,0.0025,0.018,0.817,0.1035,0.0561,0.29,59.5,0.086,25.256,25.256,2.42,139,5.98,259489
KDK_Soils_2023,259491,Ecl1021,Eclipse,NAD83_U10,685996,5510502,,REG,,08/02/2023,CV,Dry,Sub-rounded,15,B Horizon,lt brown,Forest,Sandy Silt,,0.167,1.86,2.72,0.0013,Imported,VA23230559,09/16/2023,ALS,ALS,1,99.3,0.293,0.0795,0.35,0.206,8.7,13.6,47.4,2.21,48.6,Imported,VA23230559,09/16/2023,ALS,ALS,2.64,6.24,0.033,0.092,0.04,0.015,0.07,2.85,12.2,0.72,743,0.68,0.019,0.573,20.7,0.0841,7.47,0.001,0.001,8.48,0.0002,0.52,0.01,0.22,2.59,0.061,0.36,23.6,0.0025,0.019,0.642,0.102,0.0677,0.246,65,0.096,25.208,25.208,2.31,120.5,3.7,
KDK_Soils_2023,259492,Ecl1022,Eclipse,NAD83_U10,686056,5510503,,REG,,08/02/2023,CV,Dry,Sub-angular,20,B Horizon,lt brown,Forest,Silt,,0.246,1.9,2.99,0.0026,Imported,VA23230559,09/16/2023,ALS,ALS,1,98.3,0.335,0.0796,0.27,0.135,8.53,11.65,43.9,4.01,36.5,Imported,VA23230559,09/16/2023,ALS,ALS,2.59,6.53,0.03,0.077,0.026,0.019,0.06,2.74,11.2,0.53,420,0.641,0.022,0.409,21.6,0.0835,9.19,0.001,0.001,8.72,0.0001,0.5,0.005,0.19,2.73,0.052,0.39,18,0.0025,0.015,0.808,0.0969,0.0849,0.268,61.5,0.086,25.472,25.472,2.17,126,3.83,
